283.6483,3166.197,2931.378,330,335,9.858528E-07
282.4518,3167.832,2933.945,330,335,9.858528E-07
281.7379,3168.807,2935.475,330,335,9.858528E-07
281.158,3169.599,2936.719,330,335,9.858528E-07
279.8127,3171.437,2939.604,330,335,9.858528E-07
273.4325,3180.153,2953.286,330,335,9.858528E-07
272.4846,3181.448,2955.319,330,335,9.858528E-07
270.631,3183.98,2959.294,330,335,9.858528E-07
270.0814,3184.731,2960.473,330,335,9.858528E-07
267.5846,3188.142,2965.828,330,335,9.858528E-07
265.0044,3191.667,2971.361,330,335,9.858528E-07
261.4379,3196.539,2979.009,330,335,9.858528E-07
260.511,3197.805,2980.997,330,335,9.858528E-07
258.0122,3201.219,2986.355,330,335,9.858528E-07
255.4475,3204.723,2991.855,330,335,9.858528E-07
249.2608,3213.175,3005.123,330,335,9.858528E-07
248.8275,3213.767,3006.052,330,335,9.858528E-07
247.1934,3216,3009.556,330,335,9.858528E-07
245.3596,3218.505,3013.489,330,335,9.858528E-07
243.2053,3221.448,3018.109,330,335,9.858528E-07
240.5503,3225.075,3023.802,330,335,9.858528E-07
237.8506,3228.763,3029.592,330,335,9.858528E-07
235.5715,3231.876,3034.479,330,335,9.858528E-07
232.8907,3235.539,3040.228,330,335,9.858528E-07
229.4689,3240.213,3047.566,330,335,9.858528E-07
227.997,3242.224,3050.722,330,335,9.858528E-07
225.5647,3245.547,3055.938,330,335,9.858528E-07
222.9645,3249.099,3061.514,330,335,9.858528E-07
220.3593,3252.658,3067.101,330,335,9.858528E-07
217.7191,3256.265,3072.763,330,335,9.858528E-07
215.4967,3259.301,3077.529,330,335,9.858528E-07
213.1224,3262.545,3082.621,330,335,9.858528E-07
210.415,3266.243,3088.427,330,335,9.858528E-07
208.1847,3269.29,3093.209,330,335,9.858528E-07
205.4777,3272.988,3099.015,330,335,9.858528E-07
203.1681,3276.144,3103.968,330,335,9.858528E-07
200.552,3279.717,3109.578,330,335,9.858528E-07
198.2339,3282.884,3114.55,330,335,9.858528E-07
194.7967,3287.58,3121.921,330,335,9.858528E-07
193.0484,3289.968,3125.67,330,335,9.858528E-07
190.4762,3293.482,3131.187,330,335,9.858528E-07
187.8743,3297.036,3136.766,330,335,9.858528E-07
185.6157,3300.122,3141.61,330,335,9.858528E-07
183.0747,3303.593,3147.059,330,335,9.858528E-07
180.6841,3306.859,3152.186,330,335,9.858528E-07
178.0302,3310.484,3157.877,330,335,9.858528E-07
175.5452,3313.879,3163.206,330,335,9.858528E-07
171.8421,3318.938,3171.147,330,335,9.858528E-07
170.6543,3320.561,3173.695,330,335,9.858528E-07
167.9999,3324.187,3179.387,330,335,9.858528E-07
165.5487,3327.535,3184.643,330,335,9.858528E-07
162.9064,3331.145,3190.31,330,335,9.858528E-07
160.2264,3334.806,3196.057,330,335,9.858528E-07
158.0298,3337.807,3200.768,330,335,9.858528E-07
155.3936,3341.408,3206.421,330,335,9.858528E-07
153.1156,3344.52,3211.306,330,335,9.858528E-07
149.3225,3349.702,3219.44,330,335,9.858528E-07
147.7633,3351.832,3222.784,330,335,9.858528E-07
145.4647,3354.973,3227.713,330,335,9.858528E-07
142.7987,3358.615,3233.431,330,335,0.02999999
140.5621,3361.671,3238.227,330,335,0.2250023
137.6633,3365.631,3244.444,330,335,0.5250016
135.4453,3368.661,3249.2,330,335,1.05
132.9751,3372.036,3254.498,330,335,1.89
130.7738,3375.043,3259.218,330,335,2.804997
128.0203,3378.805,3265.123,330,335,4.304998
125.6283,3382.073,3270.253,330,335,5.174997
123.1589,3385.446,3275.549,330,335,6.889997
120.7277,3388.767,3280.762,330,335,8.849996
118.1273,3392.32,3286.339,330,335,11.055
114.9647,3396.64,3293.121,330,335,13.13999
113.2489,3398.984,3296.801,330,335,15.01499
110.7675,3402.374,3302.122,330,335,17.84999
107.97,3406.196,3308.121,330,335,21.38999
105.5572,3409.492,3313.296,330,335,24.74999
103.2309,3412.67,3318.285,330,335,26.26499
100.5936,3416.273,3323.94,330,335,29.97499
98.26232,3419.458,3328.94,330,335,33.34999
95.66099,3423.012,3334.518,330,335,37.49999
91.77201,3428.325,3342.858,330,335,41.69999
90.73931,3429.736,3345.073,330,335,43.49999
88.1217,3433.312,3350.686,330,335,47.69999
85.80922,3436.471,3355.645,330,335,51.3
83.22005,3440.008,3361.198,330,335,55.49999
80.59989,3443.588,3366.817,330,335,57.9
78.23494,3446.819,3371.888,330,335,61.5
75.5454,3450.493,3377.656,330,335,65.7
73.12608,3453.798,3382.844,330,335,69.3
69.25443,3459.087,3391.147,330,335,73.5
68.2828,3460.414,3393.231,330,335,75.3
65.76009,3463.861,3398.641,330,335,79.5
63.27966,3467.249,3403.96,330,335,83.70002
60.75055,3470.704,3409.384,330,335,87.90002
57.77334,3474.771,3415.768,330,335,90.90004
55.81009,3477.454,3419.979,330,335,93.90003
53.34538,3480.821,3425.264,330,335,98.10004
50.56841,3484.615,3431.219,330,335,102.9
48.33026,3487.672,3436.019,330,335,106.5
45.73034,3491.224,3441.595,330,335,108.9
43.0744,3494.852,3447.291,330,335,112.5
40.57101,3498.272,3452.659,330,335,116.7
38.08214,3501.672,3457.997,330,335,120.9
34.53483,3506.518,3465.604,330,335,124.5
33.23476,3508.294,3468.392,330,335,126.9
30.64427,3511.833,3473.947,330,335,131.1
28.0978,3515.312,3479.408,330,335,135.3
25.60007,3518.724,3484.764,330,335,139.5
23.29326,3521.876,3489.711,330,335,141.3
20.67369,3525.455,3495.328,330,335,145.5
18.08945,3528.985,3500.87,330,335,149.7
15.50185,3532.52,3506.419,330,335,153.9
11.95304,3537.368,3514.03,330,335,157.5
10.64212,3539.159,3516.841,330,335,159.9
8.299497,3542.36,3521.865,330,335,163.5
5.764595,3545.823,3527.301,330,335,167.7
3.197664,3549.33,3532.806,330,335,171.9
0.5123016,3552.998,3538.564,330,335,174.3
-1.790085,3556.144,3543.502,330,335,177.9
-4.322093,3559.603,3548.931,330,335,180.9
-6.850954,3563.057,3554.354,330,335,185.1
-10.69617,3568.31,3562.601,330,335,189.3
-11.6821,3569.657,3564.715,330,335,191.1
-14.21072,3573.112,3570.138,330,335,195.3
-16.74406,3576.573,3575.571,330,335,199.5
-19.31841,3580.09,3581.092,330,335,203.7
-21.9048,3583.624,3586.638,330,335,206.1
-24.14624,3586.685,3591.445,330,335,209.7
-26.64287,3590.096,3596.799,330,335,213.9
-29.19258,3593.579,3602.267,330,335,218.1
-33.30219,3599.193,3611.08,330,335,222.3
-34.21449,3600.44,3613.037,330,335,224.1
-36.74923,3603.903,3618.472,330,335,228.3
-39.21914,3607.277,3623.769,330,335,232.5
-41.74241,3610.724,3629.181,330,335,236.7
-45.08105,3615.285,3636.341,330,335,240.3
-46.8757,3617.737,3640.189,330,335,243.3
-49.35191,3621.12,3645.5,330,335,247.5
-51.86267,3624.551,3650.884,330,335,251.7
-54.07641,3627.575,3655.631,330,335,255.3
-56.69742,3631.156,3661.252,330,335,257.7
-59.27221,3634.673,3666.773,330,335,261.9001
-61.7445,3638.051,3672.075,330,335,266.1
-64.28651,3641.523,3677.527,330,335,270.3
-67.90079,3646.461,3685.277,330,335,274.5001
-69.11066,3648.114,3687.872,330,334.9999,276.3
-71.63946,3651.569,3693.295,330,334.9999,280.5001
-74.20189,3655.07,3698.79,330,334.9999,284.7001
-76.71279,3658.5,3704.175,330,334.9999,288.9001
-79.6439,3662.504,3710.46,330,335,291.9001
-81.84282,3665.508,3715.176,330,335,295.5001
