-10000.000000,2000.0,-6000.000000,0,70.709954,0,0.0333333
-9993.708008,2000.0,-5997.797852,0,70.709954,0,0.0333333
-9987.416016,2000.0,-5995.595703,0,70.709954,0,0.0333333
-9981.124023,2000.0,-5993.393555,0,70.709954,0,0.0333333
-9974.832031,2000.0,-5991.191406,0,70.709954,0,0.0333333
-9968.540039,2000.0,-5988.989258,0,70.709954,0,0.0333333
-9962.248047,2000.0,-5986.787109,0,70.709954,0,0.0333333
-9955.956055,2000.0,-5984.584961,0,70.709954,0,0.0333333
-9949.664062,2000.0,-5982.382812,0,70.709954,0,0.0333333
-9943.372070,2000.0,-5980.180664,0,70.709954,0,0.0333333
-9937.080078,2000.0,-5977.978516,0,70.709954,0,0.0333333
-9930.788086,2000.0,-5975.776367,0,70.709954,0,0.0333333
-9924.496094,2000.0,-5973.574219,0,70.709954,0,0.0333333
-9918.204102,2000.0,-5971.372070,0,70.709954,0,0.0333333
-9911.912109,2000.0,-5969.169922,0,70.709954,0,0.0333333
-9905.620117,2000.0,-5966.967773,0,70.709954,0,0.0333333
-9899.328125,2000.0,-5964.765625,0,70.709954,0,0.0333333
-9893.036133,2000.0,-5962.563477,0,70.709954,0,0.0333333
-9886.744141,2000.0,-5960.361328,0,70.709954,0,0.0333333
-9880.452148,2000.0,-5958.159180,0,70.709954,0,0.0333333
-9874.160156,2000.0,-5955.957031,0,70.709954,0,0.0333333
-9867.868164,2000.0,-5953.754883,0,70.709954,0,0.0333333
-9861.576172,2000.0,-5951.552734,0,70.709954,0,0.0333333
-9855.284180,2000.0,-5949.350586,0,70.709954,0,0.0333333
-9848.992188,2000.0,-5947.148438,0,70.709954,0,0.0333333
-9842.700195,2000.0,-5944.946289,0,70.709954,0,0.0333333
-9836.408203,2000.0,-5942.744141,0,70.709954,0,0.0333333
-9830.116211,2000.0,-5940.541992,0,70.709954,0,0.0333333
-9823.824219,2000.0,-5938.339844,0,70.709954,0,0.0333333
-9817.532227,2000.0,-5936.137695,0,70.709954,0,0.0333333
-9811.240234,2000.0,-5933.935547,0,70.709954,0,0.0333333
-9804.948242,2000.0,-5931.733398,0,70.709954,0,0.0333333
-9798.656250,2000.0,-5929.531250,0,70.709954,0,0.0333333
-9792.364258,2000.0,-5927.329102,0,70.709954,0,0.0333333
-9786.072266,2000.0,-5925.126953,0,70.709954,0,0.0333333
-9779.780273,2000.0,-5922.924805,0,70.709954,0,0.0333333
-9773.488281,2000.0,-5920.722656,0,70.709954,0,0.0333333
-9767.196289,2000.0,-5918.520508,0,70.709954,0,0.0333333
-9760.904297,2000.0,-5916.318359,0,70.709954,0,0.0333333
-9754.612305,2000.0,-5914.116211,0,70.709954,0,0.0333333
-9748.320312,2000.0,-5911.914062,0,70.709954,0,0.0333333
-9742.028320,2000.0,-5909.711914,0,70.709954,0,0.0333333
-9735.736328,2000.0,-5907.509766,0,70.709954,0,0.0333333
-9729.444336,2000.0,-5905.307617,0,70.709954,0,0.0333333
-9723.152344,2000.0,-5903.105469,0,70.709954,0,0.0333333
-9716.860352,2000.0,-5900.903320,0,70.709954,0,0.0333333
-9710.568359,2000.0,-5898.701172,0,70.709954,0,0.0333333
-9704.276367,2000.0,-5896.499023,0,70.709954,0,0.0333333
-9697.984375,2000.0,-5894.296875,0,70.709954,0,0.0333333
-9691.692383,2000.0,-5892.094727,0,70.709954,0,0.0333333
-9685.400391,2000.0,-5889.892578,0,70.709954,0,0.0333333
-9679.108398,2000.0,-5887.690430,0,70.709954,0,0.0333333
-9672.816406,2000.0,-5885.488281,0,70.709954,0,0.0333333
-9666.524414,2000.0,-5883.286133,0,70.709954,0,0.0333333
-9660.232422,2000.0,-5881.083984,0,70.709954,0,0.0333333
-9653.940430,2000.0,-5878.881836,0,70.709954,0,0.0333333
-9647.648438,2000.0,-5876.679688,0,70.709954,0,0.0333333
-9641.356445,2000.0,-5874.477539,0,70.709954,0,0.0333333
-9635.064453,2000.0,-5872.275391,0,70.709954,0,0.0333333
-9628.772461,2000.0,-5870.073242,0,70.709954,0,0.0333333
-9622.480469,2000.0,-5867.871094,0,70.709954,0,0.0333333
-9616.188477,2000.0,-5865.668945,0,70.709954,0,0.0333333
-9609.896484,2000.0,-5863.466797,0,70.709954,0,0.0333333
-9603.604492,2000.0,-5861.264648,0,70.709954,0,0.0333333
-9597.312500,2000.0,-5859.062500,0,70.709954,0,0.0333333
-9591.020508,2000.0,-5856.860352,0,70.709954,0,0.0333333
-9584.728516,2000.0,-5854.658203,0,70.709954,0,0.0333333
-9578.436523,2000.0,-5852.456055,0,70.709954,0,0.0333333
-9572.144531,2000.0,-5850.253906,0,70.709954,0,0.0333333
-9565.852539,2000.0,-5848.051758,0,70.709954,0,0.0333333
-9559.560547,2000.0,-5845.849609,0,70.709954,0,0.0333333
-9553.268555,2000.0,-5843.647461,0,70.709954,0,0.0333333
-9546.976562,2000.0,-5841.445312,0,70.709954,0,0.0333333
-9540.684570,2000.0,-5839.243164,0,70.709954,0,0.0333333
-9534.392578,2000.0,-5837.041016,0,70.709954,0,0.0333333
-9528.100586,2000.0,-5834.838867,0,70.709954,0,0.0333333
-9521.808594,2000.0,-5832.636719,0,70.709954,0,0.0333333
-9515.516602,2000.0,-5830.434570,0,70.709954,0,0.0333333
-9509.224609,2000.0,-5828.232422,0,70.709954,0,0.0333333
-9502.932617,2000.0,-5826.030273,0,70.709954,0,0.0333333
-9496.640625,2000.0,-5823.828125,0,70.709954,0,0.0333333
-9490.348633,2000.0,-5821.625977,0,70.709954,0,0.0333333
-9484.056641,2000.0,-5819.423828,0,70.709954,0,0.0333333
-9477.764648,2000.0,-5817.221680,0,70.709954,0,0.0333333
-9471.472656,2000.0,-5815.019531,0,70.709954,0,0.0333333
-9465.180664,2000.0,-5812.817383,0,70.709954,0,0.0333333
-9458.888672,2000.0,-5810.615234,0,70.709954,0,0.0333333
-9452.596680,2000.0,-5808.413086,0,70.709954,0,0.0333333
-9446.304688,2000.0,-5806.210938,0,70.709954,0,0.0333333
-9440.012695,2000.0,-5804.008789,0,70.709954,0,0.0333333
-9433.720703,2000.0,-5801.806641,0,70.709954,0,0.0333333
-9427.428711,2000.0,-5799.604492,0,70.709954,0,0.0333333
-9421.136719,2000.0,-5797.402344,0,70.709954,0,0.0333333
-9414.844727,2000.0,-5795.200195,0,70.709954,0,0.0333333
-9408.552734,2000.0,-5792.998047,0,70.709954,0,0.0333333
-9402.260742,2000.0,-5790.795898,0,70.709954,0,0.0333333
-9395.968750,2000.0,-5788.593750,0,70.709954,0,0.0333333
-9389.676758,2000.0,-5786.391602,0,70.709954,0,0.0333333
-9383.384766,2000.0,-5784.189453,0,70.709954,0,0.0333333
-9377.092773,2000.0,-5781.987305,0,70.709954,0,0.0333333
-9370.800781,2000.0,-5779.785156,0,70.709954,0,0.0333333
-9364.508789,2000.0,-5777.583008,0,70.709954,0,0.0333333
-9358.216797,2000.0,-5775.380859,0,70.709954,0,0.0333333
-9351.924805,2000.0,-5773.178711,0,70.709954,0,0.0333333
-9345.632812,2000.0,-5770.976562,0,70.709954,0,0.0333333
-9339.340820,2000.0,-5768.774414,0,70.709954,0,0.0333333
-9333.048828,2000.0,-5766.572266,0,70.709954,0,0.0333333
-9326.756836,2000.0,-5764.370117,0,70.709954,0,0.0333333
-9320.464844,2000.0,-5762.167969,0,70.709954,0,0.0333333
-9314.172852,2000.0,-5759.965820,0,70.709954,0,0.0333333
-9307.880859,2000.0,-5757.763672,0,70.709954,0,0.0333333
-9301.588867,2000.0,-5755.561523,0,70.709954,0,0.0333333
-9295.296875,2000.0,-5753.359375,0,70.709954,0,0.0333333
-9289.004883,2000.0,-5751.157227,0,70.709954,0,0.0333333
-9282.712891,2000.0,-5748.955078,0,70.709954,0,0.0333333
-9276.420898,2000.0,-5746.752930,0,70.709954,0,0.0333333
-9270.128906,2000.0,-5744.550781,0,70.709954,0,0.0333333
-9263.836914,2000.0,-5742.348633,0,70.709954,0,0.0333333
-9257.544922,2000.0,-5740.146484,0,70.709954,0,0.0333333
-9251.252930,2000.0,-5737.944336,0,70.709954,0,0.0333333
-9244.960938,2000.0,-5735.742188,0,70.709954,0,0.0333333
-9238.668945,2000.0,-5733.540039,0,70.709954,0,0.0333333
-9232.376953,2000.0,-5731.337891,0,70.709954,0,0.0333333
-9226.084961,2000.0,-5729.135742,0,70.709954,0,0.0333333
-9219.792969,2000.0,-5726.933594,0,70.709954,0,0.0333333
-9213.500977,2000.0,-5724.731445,0,70.709954,0,0.0333333
-9207.208984,2000.0,-5722.529297,0,70.709954,0,0.0333333
-9200.916992,2000.0,-5720.327148,0,70.709954,0,0.0333333
-9194.625000,2000.0,-5718.125000,0,70.709954,0,0.0333333
-9188.333008,2000.0,-5715.922852,0,70.709954,0,0.0333333
-9182.041016,2000.0,-5713.720703,0,70.709954,0,0.0333333
-9175.749023,2000.0,-5711.518555,0,70.709954,0,0.0333333
-9169.457031,2000.0,-5709.316406,0,70.709954,0,0.0333333
-9163.165039,2000.0,-5707.114258,0,70.709954,0,0.0333333
-9156.873047,2000.0,-5704.912109,0,70.709954,0,0.0333333
-9150.581055,2000.0,-5702.709961,0,70.709954,0,0.0333333
-9144.289062,2000.0,-5700.507812,0,70.709954,0,0.0333333
-9137.997070,2000.0,-5698.305664,0,70.709954,0,0.0333333
-9131.705078,2000.0,-5696.103516,0,70.709954,0,0.0333333
-9125.413086,2000.0,-5693.901367,0,70.709954,0,0.0333333
-9119.121094,2000.0,-5691.699219,0,70.709954,0,0.0333333
-9112.829102,2000.0,-5689.497070,0,70.709954,0,0.0333333
-9106.537109,2000.0,-5687.294922,0,70.709954,0,0.0333333
-9100.245117,2000.0,-5685.092773,0,70.709954,0,0.0333333
-9093.953125,2000.0,-5682.890625,0,70.709954,0,0.0333333
-9087.661133,2000.0,-5680.688477,0,70.709954,0,0.0333333
-9081.369141,2000.0,-5678.486328,0,70.709954,0,0.0333333
-9075.077148,2000.0,-5676.284180,0,70.709954,0,0.0333333
