-433.6115,4036.857,3753.643,50,150,0
-430.9012,4030.397,3748.949,50,150,0
-430.5478,4029.554,3748.336,50,150,0
-430.2332,4028.804,3747.792,50,150,0
-429.939,4028.103,3747.282,50,150,0
-429.6266,4027.359,3746.741,50,150,0
-429.2735,4026.517,3746.129,50,150,0
-428.9749,4025.805,3745.612,50,150,0
-426.8998,4020.859,3742.018,50,150,0
-424.412,4014.93,3737.709,50,150,0
-422.1276,4009.485,3733.752,50,150,0
-420.2249,4004.95,3730.457,50,150,0
-418.1515,4000.008,3726.866,50,150,0
-415.8151,3994.439,3722.819,50,150,0
-413.4867,3988.89,3718.786,50,150,0
-411.6438,3984.497,3715.594,50,150,0
-409.3839,3979.111,3711.68,50,150,0
-407.2231,3973.96,3707.938,50,150,0
-404.9656,3968.58,3704.027,50,150,0
-401.9528,3961.398,3698.809,50,150,0
-400.4273,3957.762,3696.167,50,150,0
-398.3292,3952.761,3692.533,50,150,0
-396.259,3947.827,3688.948,50,150,0
-394.1234,3942.737,3685.249,50,150,0
-392.0092,3937.698,3681.587,50,150,0
-389.4999,3931.717,3677.241,50,150,0
-387.3271,3926.538,3673.478,50,150,0
-385.2849,3921.67,3669.941,50,150,0
-382.1776,3914.264,3664.559,50,150,0
-380.6751,3910.683,3661.956,50,150,0
-378.818,3906.257,3658.74,50,150,0
-376.3954,3900.483,3654.544,50,150,0
-374.3756,3895.669,3651.046,50,150,0
-372.0397,3890.101,3647,50,150,0
-369.9765,3885.183,3643.426,50,150,0
-367.7467,3879.868,3639.564,50,150,0
-365.4604,3874.418,3635.604,50,150,0
-363.4379,3869.598,3632.102,50,150,0
-361.0231,3863.842,3627.919,50,150,0
-358.9616,3858.928,3624.348,50,150,0
-356.6638,3853.452,3620.368,50,150,0
-354.5319,3848.37,3616.676,50,150,0
-351.9361,3842.183,3612.18,50,150,0
-350.0605,3837.713,3608.931,50,150,0
-347.8989,3832.561,3605.187,50,150,0
-345.7025,3827.326,3601.383,50,150,0
-343.5538,3822.204,3597.661,50,150,0
-341.3966,3817.062,3593.925,50,150,0
-339.1732,3811.763,3590.073,50,150,0
-337.0156,3806.62,3586.336,50,150,0
-334.8948,3801.565,3582.663,50,150,0
-331.1224,3792.573,3576.129,50,150,0
-330.4245,3790.91,3574.92,50,150,0
-328.2971,3785.839,3571.235,50,150,0
-325.9672,3780.286,3567.2,50,150,0
-323.9275,3775.424,3563.667,50,150,0
-321.7324,3770.192,3559.865,50,150,0
-319.3499,3764.513,3555.738,50,150,0
-317.2115,3759.417,3552.035,50,150,0
-314.9697,3754.073,3548.152,50,150,0
-311.9497,3746.875,3542.921,50,150,0
-310.1613,3742.613,3539.824,50,150,0.01500109
-308.4144,3738.449,3536.798,50,150,0.1800015
-306.3769,3733.592,3533.269,49.99999,150,0.6000003
-303.9592,3727.83,3529.082,50,150,1.380002
-301.6276,3722.272,3525.043,49.99999,150,2.030002
-299.5836,3717.4,3521.502,49.99999,150,3.150002
-297.4781,3712.382,3517.856,49.99999,150,4.515003
-295.311,3707.217,3514.103,49.99999,150,6.125004
-292.9889,3701.682,3510.081,49.99999,150,8.265001
-290.8946,3696.69,3506.454,50,150,9.454997
-288.7768,3691.642,3502.785,49.99999,150,11.72999
-286.484,3686.177,3498.814,49.99998,150,14.62999
-284.4834,3681.409,3495.349,49.99999,150,17.42999
-281.3877,3674.03,3489.987,49.99999,150,20.47498
-279.8716,3670.416,3487.362,49.99999,150,22.79999
-277.791,3665.457,3483.758,49.99999,150,26.26498
-275.5564,3660.131,3479.888,49.99999,150,29.97498
-273.4442,3655.097,3476.229,49.99999,150,33.34998
-271.2,3649.748,3472.343,49.99999,150,35.69998
-268.8523,3644.152,3468.276,49.99999,150,39.89999
-266.7953,3639.249,3464.713,49.99999,150,43.5
-264.5827,3633.976,3460.881,50,150,47.69999
-261.3619,3626.299,3455.302,50,150,51.3
-260.2031,3623.537,3453.295,50,150,53.7
-257.872,3617.98,3449.258,49.99999,150,57.9
-255.9281,3613.347,3445.891,49.99999,150,61.50001
-253.7206,3608.086,3442.067,50,150,65.7
-251.1703,3602.007,3437.65,49.99999,150,68.7
-249.1046,3597.084,3434.072,49.99999,150,72.29999
-247.1801,3592.497,3430.739,49.99999,150,75.89998
-244.8336,3586.904,3426.674,49.99999,150,80.09998
-241.7021,3579.44,3421.25,49.99999,150,84.29999
-240.3828,3576.295,3418.964,49.99999,150,86.69997
-238.3087,3571.351,3415.372,49.99998,150,90.29999
